Frase, Sentimento
RT @ArthurAUruguai: @centralarthurof @Aguiarthur Prontinho central consegui cemmm #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur G

#TeamArthurAguiar",'neutro'
RT @ArthurAUruguai: @centralarthurof @Aguiarthur Noventa y seis #TeamArthurAguiar,'neutro'
@centralarthurof @Aguiarthur Vai na f�... #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur F

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur As coisas no lugar

#TeamArthurAguiar",'neutro'
RT @Aguiarthur: @bieberhouse_ A gente podia fazer um bol�o n�?,'neutro'
"@centralarthurof @Aguiarthur A flor mal nasceu morreu e ao beijar o ch�o suspeitou e se rendeu https://t.co/22J3NVMTat 

#TeamArthurAguiar",'neutro'
"RT @thaybelikov: @centralarthurof @Aguiarthur Amo sua risada de anjo
Seu olhinho fecha e esse furinho
Da sua bochecha me bate uma vontade d�",'neutro'
@centralarthurof @Aguiarthur Nada pode nos parar #TeamArthurAguiar,'neutro'
"RT @wxykaah: @centralarthurof @Aguiarthur Esse topete dele � um charme,mdsss
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur O seu sil�ncio come�a a incomodar
O seu sorriso me faz ficar sem ar
Conversas longas,� https://t.co/tsEbKO10lG",'neutro'
"@centralarthurof @Aguiarthur N
#TeamArthurAguiar",'neutro'
"RT @yass_flower: @centralarthurof @Aguiarthur A chuva � o vento que leva
O sol � o vento que traz
Me diz porque
Tanto bem-me-quer ou mal-me�",'neutro'
"@centralarthurof @Aguiarthur E

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur S� o tempo pode por 

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur D

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur M
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur voc� sabe bem..
#TeamArthurAguiar",'neutro'
RT @Aguiarthur: O Adm chegou! Est�vamos descansando porque agora s� vamos parar na final! ? Quem t� ansioso ai? #teamarthuraguiar #BBB22,'neutro'
"@centralarthurof @Aguiarthur Viver desse jeito � t�o ruim
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Amo sua risada de anjo
Seu olhinho fecha e esse furinho
Da sua bochecha me bate uma vo� https://t.co/UP927KNkmN",'neutro'
"@centralarthurof @Aguiarthur Esse topete dele � um charme,mdsss
#TeamArthurAguiar",'neutro'
"RT @everlastingrbr: @centralarthurof @Aguiarthur Eu j� sabia tudo que seus olhos tinham pra falar
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur L
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Tudo vai melhorar!!
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Depois de um trope�o

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur C

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur K
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur B

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur J
#TeamArthurAguiar",'neutro'
"RT @ArthurAMinas: @centralarthurof @Aguiarthur E n�o quer se prender
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Amizade n�o se explica, se sente
� se doar sem nada em troca esperar
Se entender num g� https://t.co/AqgzLi6NGL",'neutro'
"@centralarthurof @Aguiarthur O
#TeamArthurAguiar",'neutro'
"RT @ArthurAMinas: @centralarthurof @Aguiarthur Mas voc� � do role
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Um recome�o 

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Sempre vem o sol

#TeamArthurAguiar",'neutro'
"RT @wxykaah: @centralarthurof @Aguiarthur Que terno lindooo
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur A 

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur H
#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur #TEAMARTHURAGUIAR  vamos.torcendo bastante,'neutro'
RT @rbr10anos: @centralarthurof @Aguiarthur Desejos sonhos n�o vao morrer se acreditar � s� acreditar #TeamArthurAguiar,'neutro'
@centralarthurof @Aguiarthur Se morrer resseca e perde a cor... #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur G
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Porque sei depois da chuva

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur E n�o quer se prender
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur F
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Eu amoo esse meninooo
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Sempre podemos tentar de novo!!

#TeamArthurAguiar",'neutro'
"RT @everlastingrbr: @centralarthurof @Aguiarthur Eu j� sabia tudo que seus olhos tinham pra falar
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Tudo tem o seu momento e o nosso vai al�m do tempo
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Mas tudo bem

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur E
#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur #TeamArthurAguiar rebelde para sempre ???,'neutro'
"@centralarthurof @Aguiarthur Mas voc� � do role
#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Com muita chuva ela morre... #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur D
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Tamb�m errei

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur C
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Para de brincar comigo...
Voc� sabe bem,
Fala que me quer tamb�m,
Mas pra todo mundo v� https://t.co/FfOiZ2mdKc",'neutro'
"@centralarthurof @Aguiarthur mais uma flor,nasce sem inten��o..?
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Mdsss essa foto � meu novo xod�
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Nao tou preparada pra ver ele acordando 
Indo dormir
Comendo
Tomando banho 
Aaaaaaaaa

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur B
#TeamArthurAguiar",'neutro'
RT @centralarthurof: @QGRebeldeBR @Aguiarthur Tamo aqui pra isso!!!! #TeamArthurAguiar,'neutro'
@centralarthurof @Aguiarthur Te amooo,'neutro'
RT @Aguiarthur: Troca do turno de adms! Bora subir a tag? #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Mudar o meu caminhooo

#TeamArthurAguiar",'neutro'
RT @MeuRisoRBR: @centralarthurof @Aguiarthur Nasce sem inten��o... #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur De viver sem olhar pra tr�s 

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur A
#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur N�o deixe perdida ao acaso... #TeamArthurAguiar,'neutro'
@centralarthurof @Aguiarthur Lindo meu menino de.ouro,'neutro'
"@centralarthurof @Aguiarthur Um jeito de 

#TeamArthurAguiar",'neutro'
"RT @thaybelikov: @centralarthurof @Aguiarthur EU AMO ESSE SERZINHO

#TeamArthurAguiar https://t.co/dzq3fc3Wps",'neutro'
"@centralarthurof @Aguiarthur Tenho que achar

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Que nunca viveu algo forte assim
#TeamArthurAguiar",'neutro'
"RT @yass_flower: @centralarthurof @Aguiarthur A chuva � o vento que leva
O sol � o vento que traz
Me diz porque
Tanto bem-me-quer ou mal-me�",'neutro'
"@centralarthurof @Aguiarthur Pra ser capaz 

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur E acima de tudo te respeitar
Eu vou ser seu melhor amigo
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Tudo vai continuar como est�

#TeamArthurAguiar",'neutro'
RT @centralarthurof: @QGRebeldeBR @Aguiarthur Pra mais 200... #TeamArthurAguiar,'neutro'
@centralarthurof @Aguiarthur Lindoooooo,'neutro'
"RT @thaybelikov: @centralarthurof @Aguiarthur Eu te quero, sempre
Voc� � como um anjo pra mim
Te amo, vem comigo pra feliz
Eu sei, etername�",'neutro'
@centralarthurof @Aguiarthur Cora��o a mil  aqui,'neutro'
@centralarthurof @Aguiarthur N�o deixe que o tempo cure... #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur meu amor,te dou o meu cora��o..??
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Me disse ficar aqui 

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Eu te quero, sempre
Voc� � como um anjo pra mim
Te amo, vem comigo pra feliz
Eu sei, e� https://t.co/4RdeyWQxDy",'neutro'
"RT @thaybelikov: @centralarthurof @Aguiarthur Meu amor
Te dou o meu cora��o
T� deixando na sua m�o
S� promete que voc� vai cuidar

#TeamArt�",'neutro'
"RT @wxykaah: @centralarthurof @Aguiarthur Que terno lindooo
#TeamArthurAguiar",'neutro'
"RT @everlastingrbr: @centralarthurof @Aguiarthur Eu j� sabia tudo que seus olhos tinham pra falar
#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Vai e  arrassa  Arthur,'neutro'
"@centralarthurof @Aguiarthur Quantas vezes c� falou pra mim
#TeamArthurAguiar",'neutro'
RT @rbr10anos: @centralarthurof @Aguiarthur Desejos sonhos n�o vao morrer se acreditar � s� acreditar #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Foi quando algo em mim

#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Prontinho central consegui cemmm #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Um pouco de paz

#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur N�o deixe que o vento leve... #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur para de brincar comigo..?
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Mas n�o vi muita coisa mudar

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Eu vou te amar de verdade
Com sinceridade 
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Lindimais

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Em ora��o sei que pede 

#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Cien #TeamArthurAguiar,'neutro'
RT @Aguiarthur: @bieberhouse_ A gente podia fazer um bol�o n�?,'neutro'
"@centralarthurof @Aguiarthur Eu vi o tempo passar

#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Tudo na vida e foco,'neutro'
"@centralarthurof @Aguiarthur Eu j� sabia tudo que seus olhos tinham pra falar
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Agora � para de brincar comigo
#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Noventa y nueve #TeamArthurAguiar,'neutro'
"RT @yass_flower: @centralarthurof @Aguiarthur A chuva � o vento que leva
O sol � o vento que traz
Me diz porque
Tanto bem-me-quer ou mal-me�",'neutro'
RT @Aguiarthur: @support_babii J� contou quantas vezes o cora��o parou hoje? Parei de contar depois da vig�sima,'neutro'
"@centralarthurof @Aguiarthur Respirar, pra deixar a flor crescer... #TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur aa #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Eu andei por a�

#TeamArthurAguiar",'neutro'
"RT @Aguiarthur: @kwlland A dois segundos atr�s, parado 
Agora a mil
Nos pr�ximos dois segundos, parado novamente rsrsrsrs",'neutro'
@centralarthurof @Aguiarthur Noventa y ocho #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Demais,mdss, � o patr�o #TeamArthurAguiar",'neutro'
RT @QGRebeldeBR: @Aguiarthur E a� adm bora ajudar na tag ? #TeamArthurAguiar,'neutro'
RT @Aguiarthur: @QGRebeldeBR meu rel�gio pediu pra sair j�,'neutro'
@centralarthurof @Aguiarthur #TEAMARTHURAGUIAR  amoooo,'neutro'
RT @rbr10anos: @centralarthurof @Aguiarthur Desejos sonhos n�o vao morrer se acreditar � s� acreditar #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur N�o quer magoar outro cora��o 

#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Noventa y siete #TeamArthurAguiar,'neutro'
"RT @wxykaah: @centralarthurof @Aguiarthur Que terno lindooo
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Vale rebelde? Kkkkk

#TeamArthurAguiar",'neutro'
RT @Aguiarthur: @Juninhop716 Eu j� to at� dormente rsrsrsrsrs,'neutro'
RT @MeuRisoRBR: @centralarthurof @Aguiarthur Nasce sem inten��o... #TeamArthurAguiar,'neutro'
@centralarthurof @Aguiarthur Noventa y seis #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Deixa que um instante � pouco

#TeamArthurAguiar",'neutro'
"RT @Aguiarthur: @thaybelikov Acho que � meio que isso n�? Vai entrar todo mundo junto
E que bom!",'neutro'
"@centralarthurof @Aguiarthur Eu te quero aqui de novo

#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Noventa y cinco #TeamArthurAguiar,'neutro'
@centralarthurof @Aguiarthur #TEAMARTHURAGUIAR,'neutro'
"RT @thaybelikov: @Aguiarthur Eu t� com um frio na barriga, parece q sou q vou entrar no programa kkkkkkkkkk",'neutro'
"@centralarthurof @Aguiarthur Mais uma vez

#TeamArthurAguiar",'neutro'
RT @MeuRisoRBR: @centralarthurof @Aguiarthur Para de brincar comigo #TeamArthurAguiar,'neutro'
@WeakpointRbr @Aguiarthur Bora bora bora #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Juro que entendo sua preocupa��o 

#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Quem nasceu pra brilhar  nunca fica na escurid�o,'neutro'
@centralarthurof @Aguiarthur Noventa y cuatro #TeamArthurAguiar,'neutro'
RT @lucasdotutu: @centralarthurof @Aguiarthur #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur A chuva � o vento que leva
O sol � o vento que traz
Me diz porque
Tanto bem-me-quer ou� https://t.co/k4epgR7QXZ",'neutro'
@Aguiarthur Tamos juntos ???? #TeamArthurAguiar,'neutro'
@centralarthurof @Aguiarthur Amoooo,'neutro'
"@centralarthurof @Aguiarthur Que foto lindaaaa
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Eu j� gostava do seu cheiro antes dele me abra�ar
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Se descuidar, n�o deixar o sol bater... #TeamArthurAguiar",'neutro'
"RT @thaybelikov: @centralarthurof @Aguiarthur Mais uma flor nasce sem inten��o, em meio ao caos do tempooo

#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Noventa y tres #TeamArthurAguiar,'neutro'
"RT @thaybelikov: @centralarthurof @Aguiarthur Meu amor
Te dou o meu cora��o
T� deixando na sua m�o
S� promete que voc� vai cuidar

#TeamArt�",'neutro'
"@wxykaah @Aguiarthur T� gato, n�? #TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Noventa y dos #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Suspirou e se rendeu
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Se desfazer do que ainda nem se fez

#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur #TeamArthurAguiar  corajoso ?,'neutro'
"@centralarthurof @Aguiarthur Bora subir logo a tag plmdsss
#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Noventa y uno #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Quando me olha, nada pode me parar
Em seu corpo vejo o caminho que eu quero seguir
At� https://t.co/EMEtUDicku",'neutro'
RT @Aguiarthur: O Adm chegou! Est�vamos descansando porque agora s� vamos parar na final! ? Quem t� ansioso ai? #teamarthuraguiar #BBB22,'neutro'
@centralarthurof @Aguiarthur Noventa #TeamArthurAguiar,'neutro'
"RT @thaybelikov: @centralarthurof @Aguiarthur EU AMO ESSE SERZINHO

#TeamArthurAguiar https://t.co/dzq3fc3Wps",'neutro'
@centralarthurof @Aguiarthur Carisma  �  o que n�o falta,'neutro'
"@centralarthurof @Aguiarthur Eu j� sentia o seu gosto sem ao menos te beijar
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur E ao beijar o ch�o
#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Ochenta y nueve #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Bora subir logooo essa tag 
#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Em meio ao caos do tempo... #TeamArthurAguiar,'neutro'
@centralarthurof @Aguiarthur Ochenta y ocho #TeamArthurAguiar,'neutro'
@Aguiarthur E a� adm bora ajudar na tag ? #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Mas qual seria a gra�a 

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Que terno lindooo
#TeamArthurAguiar",'neutro'
"@Aguiarthur voc� n�o est� aqui pra ler isso, mas eu te amo, viu? #TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Desejos sonhos n�o vao morrer se acreditar � s� acreditar #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur A flor mal nasceu morreu
#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Nasce sem inten��o... #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Bora comentaaarr e bora subir 
#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Ochenta y siete #TeamArthurAguiar,'neutro'
"RT @juuulioce: @centralarthurof @Aguiarthur Lembrando que t� reprisando malha��o 
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Ta exigente hj, ein Central?

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Eu sei que pode n�o dar em nada

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur A flor mal nasceu morreu e ao beijar o ch�o suspirou e se rendeu https://t.co/22J3NVMTat 

#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Ochenta y seis #TeamArthurAguiar,'neutro'
RT @PotatoDealer14: @centralarthurof @Aguiarthur #TeamArthurAguiar que fofo ele nesse terno ?,'neutro'
@centralarthurof @Aguiarthur Mais uma flor... #TeamArthurAguiar,'neutro'
@centralarthurof @Aguiarthur Bora meu povo,'neutro'
"@centralarthurof @Aguiarthur Coisa mas linda
#TeamArthurAguiar",'neutro'
"RT @yass_flower: @centralarthurof @Aguiarthur Para de pirra�a a a a
Me dia qual � a gra�a a a a a
Voc� sabe bem,
fala que me quer tamb�m,
m�",'neutro'
@centralarthurof @Aguiarthur Ochenta y cinco #TeamArthurAguiar,'neutro'
@Aguiarthur vamosss adm #TeamArthurAguiar,'neutro'
@centralarthurof @Aguiarthur #TEAMARTHURAGUIAR  e lindo demais,'neutro'
@centralarthurof @Aguiarthur Respirar pra deixar a Flor crescer !!! #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur N�o diga que plantou e n�o deu
#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Ochenta y cuatro #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Depois j� � o bbb 
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Roubei essa foto ADM
#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Ochenta y tres #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Meu amor
Te dou o meu cora��o
T� deixando na sua m�o
S� promete que voc� vai cuidar

#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Ochenta y dos #TeamArthurAguiar,'neutro'
@centralarthurof @Aguiarthur Eu sei eu sei vou viver um dia de cada vez #TeamArthurAguiar,'neutro'
@centralarthurof @Aguiarthur Amooooooooo,'neutro'
@centralarthurof @Aguiarthur Ochenta y uno #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Para de pirra�a a a a
Me dia qual � a gra�a a a a a
Voc� sabe bem,
fala que me quer ta� https://t.co/demgEthN9s",'neutro'
"@centralarthurof @Aguiarthur Come�ou a novelaaaaa
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Morre de amor por ti

#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Ochenta #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Ou mal me quer
#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Meu amor
Te dou o meu cora��o 
T� deixando na sua m�o
S� promete que voc� vai cuidar� https://t.co/xn93lncle6",'neutro'
@centralarthurof @Aguiarthur Persist�ncia,'neutro'
"@centralarthurof @Aguiarthur Mas � que meu cora��o

#TeamArthurAguiar",'neutro'
@centralarthurof @Aguiarthur Setenta y nueve #TeamArthurAguiar,'neutro'
RT @PotatoDealer14: @centralarthurof @Aguiarthur #TeamArthurAguiar que fofo ele nesse terno ?,'neutro'
@Aguiarthur Tag e meu follow #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur Pra se apaixonar outra vez

#TeamArthurAguiar",'neutro'
"@centralarthurof @Aguiarthur Por favor me entenda

#TeamArthurAguiar",'neutro'
RT @victorjoao79: T� chegando a hora!!! @centralarthurof @Aguiarthur #BBB22 #TeamArthurAguiar https://t.co/bWWzelGLyK,'neutro'
@centralarthurof @Aguiarthur Mais uma flor nasce sem inten��o #TeamArthurAguiar,'neutro'
"@centralarthurof @Aguiarthur De ser muito cedo

#TeamArthurAguiar",'neutro'
"RT @QGRebeldeBR: @centralarthurof @Aguiarthur Todo mundo tem segredos para contar, todo mundo tem que ter algu�m para confiar� #TeamArthurA�",'neutro'
@centralarthurof @Aguiarthur Setenta y ocho #TeamArthurAguiar,'neutro'
