Tweet,Emojis,SentimentML,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias
"RT @SeriesBrasil: Escondam as mulheres da casa!

Arthur Aguiar entrou no #BBB22. https://t.co/IQI0BQMxXj",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @Dantinhas: No jogo da Lina, Arthur Aguiar disse que seria um golfinho #BBB22  https://t.co/pRnC8dg6Na",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @GiovanneTeamBR: Arthur Aguiar falando que seria um golfinho

Linn - ""e o golfinho não é so sexo, viu gente?"" KKKKKKKKKKKKKKKKKKKKKKKKKK…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @gossipdodia: Eu pegando atestado para ficar o dia inteiro vendo Jade Picon, Linn da Quebrada e Arthur Aguiar no BBB e acompanhando os m…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
qualquer meme sobre o arthur aguiar me arranca deliciosas risadas,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Adm meu follow,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur me segue pfvr 🥺🥺,{'🥺'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @crisayonara: eu sinto que a jessilane vai ser a pessoa que vai puxar papo de traição na frente do arthur aguiar #bbb22 https://t.co/cbL…,set(),'neutro',[0.28],[0.01],[0.42],[0.0],[0.29],[0.01],[0.0]
@Aguiarthur mucho lindinho adm,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @chicobarney: O fenômeno extraconjugal Arthur Aguiar acaba de chegar no #BBB22. Grandes expectativas.,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @MussumAlive: Alguém tem que fazer um perfil ""Arthur Aguiar já traiu?"" E ir postando sim e não",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"todos concordam que arthur aguiar nao presta mas nossa, mó gostoso",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @juridicobts: imagina uma mulher conseguir fzr com q arthur aguiar n goste dela,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Naiara,Linn Douglas Silva,Tiago Abravanel,Arthur Aguiar,Pedro Scooby,Paulo,André,Brunna,Maria,Jade Picon,picão,eslo… https://t.co/gDvGVp1zRQ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Amo adm 💖,{'💖'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur fofo,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @ogustavoz: Arthur aguiar entra no bbb

o programa automaticamente:

#JadePicon jade picona / jade 🗣🗣🗣🗣 #BBB22 https://t.co/6RgbJRvhkB",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @bbb: Arthur Aguiar, Linn da Quebrada e Jade Picon são oficialmente moradores do #BBB22! 

E a internet. só. fala. disso! 
Olha só➡️http…",{'➡️'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @lucasvivot: 10 minutos e o arthur aguiar não pegou ninguém.............. um novo homem?,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Ahhh esse sorriso me mata 😩❤,{'😩'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @leandrocarneiro: Quase dez minutos e Arthur Aguiar segue fiel a Mayra Cardi. É um novo homem. #bbb22,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur adm me segue,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Adm aquiii segue,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @alnsrvx: a partir de hoje começa a prova de resistência do arthur aguiar: ficar sem trair ate ser eliminado,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Vai me seguir nunca adm?,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @elanadaras: arthur aguiar falando q se fosse um animal seria um golfinho….. https://t.co/HXNmp8bgM4,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @helltilly: O Arthur Aguiar que até agora não traiu a Mayra Cardi, acho que ele ta mudando  #BBB22

https://t.co/dDxVqwZ5eH",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
a cara do arthur aguiar KKKKKKKKKKKKK https://t.co/4sT3Z0SQom,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @choquei: Arthur Aguiar disse que seria um crocodilo. Porque ele não vai afobado pra fazer as coisas, ele espera #BBB22",set(),'neutro',[0.26],[0.01],[0.58],[0.0],[0.13],[0.01],[0.0]
"Naiara,Linn Douglas Silva,Tiago Abravanel,Arthur Aguiar,Pedro Scooby,Paulo,André,Brunna,Maria,Jade Picon,picão,eslo… https://t.co/MhwT3XmqYc",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @PossamaiBruno: Arthur aguiar lançou o careca tbm,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @balotaromantico: arthur aguiar acaba de chegar no bbb

o representante dos canalhas, dos infieis.
é mais uma derrota, que dia triste. h…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur me segue adm pfv,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @Victor_if10: Arthur Aguiar quase careca só me lembra o personagem dele, o Duca de malhação 2014",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @einebru: arthur aguiar não entrou ainda pq ta traindo,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur eu só queria o follow, af",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Adm segue eu,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Arthur Aguiar : “não gosto de ficar no mesmo lugar , gosto de ir para vários lugares diferentes”

sabemos KKKKKK foi p 16 lugares diferentes",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @chicobarney: O fenômeno extraconjugal Arthur Aguiar acaba de chegar no #BBB22. Grandes expectativas.,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @ninadrii: quem fizer essa com o arthur Aguiar ganha minha torcida #bbb22 https://t.co/XUMf2Uydp9,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @ddckis: Arthur Aguiar mais de 1 hora na casa e continua fiel, um novo homem",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur adm pfvr eu imploro pelo follow,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Adm me segue,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @BiatrizRodr42: AAAAAA VEIO AI  ✨ #TeamAguiar @Aguiarthur https://t.co/RjrzdTgjUq,{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur AMD me segue,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @crisayonara: a jessilane correu com tudo para ir abraçar o arthur aguiar, a fã de rebelde brasil 🗣 #bbb22",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Fico derretida,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @ddckis: Arthur Aguiar mais de 1 hora na casa e continua fiel, um novo homem",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @sabirnabs: e é AÍ que dr arthur aguiar se tornará um grande protagonista dessa edição,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @balotaromantico: arthur aguiar acaba de chegar no bbb

o representante dos canalhas, dos infieis.
é mais uma derrota, que dia triste. h…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Naiara,Linn Douglas Silva,Tiago Abravanel,Arthur Aguiar,Pedro Scooby,Paulo,André,Brunna,Maria,Jade Picon,picão,eslo… https://t.co/8MPfQiE4YJ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @choquei: Arthur Aguiar disse que seria um crocodilo. Porque ele não vai afobado pra fazer as coisas, ele espera #BBB22",set(),'neutro',[0.26],[0.01],[0.58],[0.0],[0.13],[0.01],[0.0]
@Aguiarthur kingo demais,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur ME SEGUE ADM,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Não vou largar teu pé até vc me notar adm.,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @leandrocarneiro: Quase dez minutos e Arthur Aguiar segue fiel a Mayra Cardi. É um novo homem. #bbb22,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ele eh mt fofo, aaaaaa",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @_nahum_: Em apenas 50 minutos de BBB, Linn da Quebrada perguntou o que o Pedro Scooby faz, o signo de todo mundo e já tá fazendo brinca…",set(),'neutro',[0.22],[0.02],[0.38],[0.01],[0.36],[0.01],[0.0]
@Aguiarthur me segue adm caraio,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@choquei Arthur Aguiar colocando 16 banheiros na casa dele pra salvar o casamento pós BBB,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @fabianussss: arthur aguiar é tão lindo, feliz que o divo entrou careca",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @balotaromantico: arthur aguiar acaba de chegar no bbb

o representante dos canalhas, dos infieis.
é mais uma derrota, que dia triste. h…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur ME SEGUE ADM NUNCA PEDI NADA,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @Dantinhas: No jogo da Lina, Arthur Aguiar disse que seria um golfinho #BBB22  https://t.co/pRnC8dg6Na",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
Ai apaixonado nessa jaqueta do Arthur Aguiar mds https://t.co/TlUNHbHIRC,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: Essa carinha 💛✨ #BBB22 https://t.co/a2HTbCjDyV,"{'✨', '💛'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @balotaromantico: arthur aguiar acaba de chegar no bbb

o representante dos canalhas, dos infieis.
é mais uma derrota, que dia triste. h…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur me segue adm pfvr,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"o arthur aguiar tá com 1h na casa e se mantém fiel a mayra cardi, ele tá evoluindo",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @SeriesBrasil: Escondam as mulheres da casa!

Arthur Aguiar entrou no #BBB22. https://t.co/IQI0BQMxXj",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @forumpandlr: 🚨 URGENTE: Arthur Aguiar disse que vai trocar de cueca. #BBB22
https://t.co/d2R7mxeu6V",{'🚨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: ✨💛 #BBB22 https://t.co/5CtX7dwhxZ,"{'✨', '💛'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@brunnagoncalves @linndaquebrada @Aguiarthur @jadepicon 💖,{'💖'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Naiara,Linn Douglas Silva,Tiago Abravanel,Arthur Aguiar,Pedro Scooby,Paulo,André,Brunna,Maria,Jade Picon,picão,eslo… https://t.co/FTY0LUcDrP",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @lucasvivot: 10 minutos e o arthur aguiar não pegou ninguém.............. um novo homem?,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur Eu amei essa explicação, nunca pensaria nisso",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @Aguiarthur: BOM DIA! 💛✨

Queríamos dizer que: É HOJE! depois de muita espera e ansiedade chegou o grande dia. Arthur vai entrar hoje na…","{'✨', '💛'}",'neutro',[0.2],[0.0],[0.77],[0.0],[0.03],[0.0],[0.0]
"RT @GiovanneTeamBR: Arthur Aguiar falando que seria um golfinho

Linn - ""e o golfinho não é so sexo, viu gente?"" KKKKKKKKKKKKKKKKKKKKKKKKKK…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"a cara do Arthur Aguiar, tô mijando KKKKKKKKKKKJ https://t.co/ram5a6QtQU",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@meizzy_ Se olharem do Arthur Aguiar abriram pra ele tbm , isso é só mídia",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @lucasvivot: 10 minutos e o arthur aguiar não pegou ninguém.............. um novo homem?,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur Será que o Arthur vai me conquistar, adm? 👀",{'👀'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @Dantinhas: No jogo da Lina, Arthur Aguiar disse que seria um golfinho #BBB22  https://t.co/pRnC8dg6Na",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"o Arthur Aguiar falando que seria um golfinho, Lina disse que era interessante pq o golfinho só conseguia ter relaç… https://t.co/SSOGqu9f4N",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @Dantinhas: No jogo da Lina, Arthur Aguiar disse que seria um golfinho #BBB22  https://t.co/pRnC8dg6Na",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
a pior decepção da minha vida esse ano foi saber q o arthur aguiar é do signo de peixes #bbb22,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur Até porque, ele precisa dessa casca, pra proteger essa linda família que ele tem! ❤️✨ https://t.co/otZfmMGzzh","{'❤️', '✨'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur ME SEGUEEEE,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
Esperando o Arthur Aguiar trair,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @boquita77: Arthur Aguiar, os românticos estão com você!",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @pamifbpa: imagina ser solteira no mesmo lugar que está Pedro Scooby, Paulo André e Arthur Aguiar, eu me acabaria neles",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @balotaromantico: arthur aguiar acaba de chegar no bbb

o representante dos canalhas, dos infieis.
é mais uma derrota, que dia triste. h…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @smbielz: não contem comigo pra odiar o arthur aguiar, sou realmente incapaz.",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
Esse Arthur Aguiar eh um gostoso né https://t.co/fEjItbIVnD,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @lucasvivot: 10 minutos e o arthur aguiar não pegou ninguém.............. um novo homem?,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur SEGUE AQUIII,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @_nahum_: Em apenas 50 minutos de BBB, Linn da Quebrada perguntou o que o Pedro Scooby faz, o signo de todo mundo e já tá fazendo brinca…",set(),'neutro',[0.22],[0.02],[0.38],[0.01],[0.36],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur me segue admmmm,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur kkkkkkkkkkkk juro,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @lucasvivot: 10 minutos e o arthur aguiar não pegou ninguém.............. um novo homem?,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @Dantinhas: No jogo da Lina, Arthur Aguiar disse que seria um golfinho #BBB22  https://t.co/pRnC8dg6Na",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur ME SEGUE ADM,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur fãs do arthur me sigam quero vcs na minha TL,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Mfutebolisticos: Arthur Aguiar chegando no bbb #bbb22 https://t.co/upS86lvHDq,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @katarinameloa: Essa carinha acaba com minha postura de bandida má. Perfeito #TeamAguiar @Aguiarthur https://t.co/a3CqtwFCJ2,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @smbielz: não contem comigo pra odiar o arthur aguiar, sou realmente incapaz.",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur ADMMMM ME NOTA SOU FÃ DO ARTHUR A 10 anos,set(),'alegria',[0.67],[0.0],[0.19],[0.0],[0.13],[0.0],[0.0]
"RT @Dantinhas: No jogo da Lina, Arthur Aguiar disse que seria um golfinho #BBB22  https://t.co/pRnC8dg6Na",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Restaurante: - Após essa compra você irá ganhar o nosso cartão fidelidade.

Arthur Aguiar: - Cartão o que?",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @serverorbita: O Arthur Aguiar, a Linn e a Picão entraram! Veja na transmissão AO VIVO do Pay Per View do #BBB22 agora no server.

Link…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
finalmente achei o doutor arthur aguiar,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur ME SEGUE ADMM,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur adm nota eu aqq,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @Dantinhas: No jogo da Lina, Arthur Aguiar disse que seria um golfinho #BBB22  https://t.co/pRnC8dg6Na",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur adm se vc me seguir o arthur ganha a prova hoje joguei pro universo,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
acabei de me tocar que eu já tive fã clube pro arthur aguiar,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur ADM ME SEGUEEEEEE,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur meu follow vem hoje né adm https://t.co/0Nm4AEDdEq,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @choquei: Arthur Aguiar disse que seria um crocodilo. Porque ele não vai afobado pra fazer as coisas, ele espera #BBB22",set(),'neutro',[0.26],[0.01],[0.58],[0.0],[0.13],[0.01],[0.0]
RT @cyfmhh: o arthur aguiar está a 15 minutos sem trair a mayra cardi ele está ENLOUQUECENDO,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @_nahum_: Em apenas 50 minutos de BBB, Linn da Quebrada perguntou o que o Pedro Scooby faz, o signo de todo mundo e já tá fazendo brinca…",set(),'neutro',[0.22],[0.02],[0.38],[0.01],[0.36],[0.01],[0.0]
"RT @crisayonara: a jessilane correu com tudo para ir abraçar o arthur aguiar, a fã de rebelde brasil 🗣 #bbb22",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @murilocouto: Ele chegou! Bem-vindo, Arthur Aguiar! #bbb22 https://t.co/9EwCMuir3y",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
eu de arthur aguiar https://t.co/w4zyMFIXYA,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @kekebradeira: mds os memes de arthur aguiar jade picon e pedro scooby são mto bons,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @lucasvivot: 10 minutos e o arthur aguiar não pegou ninguém.............. um novo homem?,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: Essa carinha 💛✨ #BBB22 https://t.co/a2HTbCjDyV,"{'✨', '💛'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @Dantinhas: No jogo da Lina, Arthur Aguiar disse que seria um golfinho #BBB22  https://t.co/pRnC8dg6Na",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
O Arthur Aguiar tá crocodilo. Observando pra dar o golpe #BBB222 https://t.co/2Q1Yy5Nxgc,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Eu esperando meu follow https://t.co/1VCvoVpKTP,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur perfeito!!!,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @ogustavoz: Arthur aguiar entra no bbb

o programa automaticamente:

#JadePicon jade picona / jade 🗣🗣🗣🗣 #BBB22 https://t.co/6RgbJRvhkB",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur ADMM criei esse perfil só pra engajar pro arthur me segue aí por favor,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @Dantinhas: No jogo da Lina, Arthur Aguiar disse que seria um golfinho #BBB22  https://t.co/pRnC8dg6Na",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @helltilly: O Arthur Aguiar que até agora não traiu a Mayra Cardi, acho que ele ta mudando  #BBB22

https://t.co/dDxVqwZ5eH",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @lucasvivot: 10 minutos e o arthur aguiar não pegou ninguém.............. um novo homem?,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
